ปีบัญชี	Month	องค์ประกอบ WBS	ใบสั่ง	OpAc	รก.	Cost Categ	วัสดุ	คำอธิบายวัสดุ	กลุ่มวัสดุ	สปก.ต้นทุน	Cost Element Group	SourceFund	สง.	WBS Plan Qty.	WBS Plan Price	Purch.Req.	รก.	PR Qty	PR Unit	PR Price/Unit	ผู้ขาย	เอกสารซื้อ	รก.	PO Qty	PO Unit	PO Price/Unit	PO Curr.	Contract No	BID No	Contract Date	Contr. Status	GR/IR Doc	GR/IR Date	GR/IR Qty	GR/IR Unit	GR/IR Amount	GR/IR Curr	Pmt.Doc	Pmt.Date	Pmt.Curr	Last Year (Curr)	Last Year	YLM (Curr)	YLM	This month (Curr)	This month	เงินล่วงหน้าคงเหลือ	โครงการที่เหมาะสม	Region	Budget cat	Update date	Update by
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0003	INSULATOR,SUSPENSION,CLASS 52-8,TIS.354	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341633	00007	9500.000	EA	790.00	203534	3001718434	00007	9500.000	EA	776.50	THB	สต.053/2563	 	 	B	5200139142	2020-09-30	9500.000	EA	7376750.00	THB	2750007954	2020-10-16	THB	7376750.00	7376750.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0003	INSULATOR,SUSPENSION,CLASS 52-8,TIS.354	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341633	00009	800.000	EA	790.00	203534	3001718434	00009	800.000	EA	776.50	THB	สต.053/2563	 	 	B	5200139142	2020-09-30	800.000	EA	621200.00	THB	2750007954	2020-10-16	THB	621200.00	621200.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0003	INSULATOR,SUSPENSION,CLASS 52-8,TIS.354	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341633	00011	1300.000	EA	790.00	203534	3001718434	00011	1300.000	EA	776.50	THB	สต.053/2563	 	 	B	5200158312	2020-11-05	1300.000	EA	1009450.00	THB	2750008429	2020-11-10	THB	1009450.00	1009450.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0003	INSULATOR,SUSPENSION,CLASS 52-8,TIS.354	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341633	00012	2700.000	EA	790.00	203534	3001718434	00012	2700.000	EA	776.50	THB	สต.053/2563	 	 	B	5200158312	2020-11-05	2700.000	EA	2096550.00	THB	2750008429	2020-11-10	THB	2096550.00	2096550.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0003	INSULATOR,SUSPENSION,CLASS 52-8,TIS.354	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341633	00013	15000.000	EA	790.00	203534	3001718434	00013	15000.000	EA	776.50	THB	สต.053/2563	 	 	B	5200158312	2020-11-05	15000.000	EA	11647500.00	THB	2750008429	2020-11-10	THB	11647500.00	11647500.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0003	INSULATOR,SUSPENSION,CLASS 52-8,TIS.354	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341633	00014	1000.000	EA	790.00	203534	3001718434	00014	1000.000	EA	776.50	THB	สต.053/2563	 	 	B	5200158312	2020-11-05	1000.000	EA	776500.00	THB	2750008429	2020-11-10	THB	776500.00	776500.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0003	INSULATOR,SUSPENSION,CLASS 52-8,TIS.354	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341633	00015	500.000	EA	790.00	203534	3001718434	00015	500.000	EA	776.50	THB	สต.053/2563	 	 	B	5200166965	2020-11-23	500.000	EA	388250.00	THB	2750008994	2020-11-27	THB	388250.00	388250.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0003	INSULATOR,SUSPENSION,CLASS 52-8,TIS.354	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341633	00016	1000.000	EA	790.00	203534	3001718434	00016	1000.000	EA	776.50	THB	สต.053/2563	 	 	B	5200166965	2020-11-23	1000.000	EA	776500.00	THB	2750008994	2020-11-27	THB	776500.00	776500.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0003	INSULATOR,SUSPENSION,CLASS 52-8,TIS.354	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341633	00017	5700.000	EA	790.00	203534	3001718434	00017	5700.000	EA	776.50	THB	สต.053/2563	 	 	B	5200166965	2020-11-23	5700.000	EA	4426050.00	THB	2750008994	2020-11-27	THB	4426050.00	4426050.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0100	COMP. INS.,SUSPENSION,1.1-1.2 M.,110 KN.	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341634	00002	387.000	EA	2310.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0100	COMP. INS.,SUSPENSION,1.1-1.2 M.,110 KN.	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341634	00004	24.000	EA	2310.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0103	COMP. INS.,SUSPENSION,1.5-1.6 M.,220 KN.	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341635	00003	771.000	EA	3490.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-03-002-0103	COMP. INS.,SUSPENSION,1.5-1.6 M.,220 KN.	103002	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101341635	00005	54.000	EA	3490.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-04-005-0000	D.SW.,1 POLE 22 KV. 600 A.DIST.	104005	12101050	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343272	00001	36.000	EA	5110.00	202102	3001754170	00001	36.000	EA	5028.00	THB	สต.076/2563	 	2020-10-06	A	5200028587	2021-03-02	36.000	EA	181008.00	THB	2700000531	2021-03-05	THB	181008.00	181008.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-04-005-0000	D.SW.,1 POLE 22 KV. 600 A.DIST.	104005	12101050	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343272	00003	54.000	EA	5030.00	202102	3001754170	00003	54.000	EA	5028.00	THB	สต.076/2563	 	2020-10-06	A	5200028587	2021-03-02	54.000	EA	271512.00	THB	2700000531	2021-03-05	THB	271512.00	271512.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-04-005-0000	D.SW.,1 POLE 22 KV. 600 A.DIST.	104005	12101050	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343272	00005	84.000	EA	5110.00	202102	3001754170	00005	84.000	EA	5028.00	THB	สต.076/2563	 	2020-10-06	A	5200117892	2021-07-23	84.000	EA	422352.00	THB	2700001665	2021-08-05	THB	422352.00	422352.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-04-005-0100	D.SW.,1 POLE 33 KV. 600 A.DISTRIBUTION	104005	12101050	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343272	00031	78.000	EA	7850.00	200011	3001754179	00031	78.000	EA	7727.00	THB	สต.077/2563	วิเชียร  เอกอานนท์	2020-10-06	B	5200193118	2020-12-30	78.000	EA	602706.00	THB	2750000040	2020-12-30	THB	602706.00	602706.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-04-005-0002	D.SW.,1 POLE 22 KV 1,200 A 61 KA.STATION	104005	12101050	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343280	00004	18.000	EA	9940.00	215526	3001776455	00004	18.000	EA	9750.00	THB	สต.089/2563	 	2020-11-23	B	5200110507	2021-07-12	18.000	EA	175500.00	THB	2700001605	2021-07-22	THB	175500.00	175500.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-04-005-0002	D.SW.,1 POLE 22 KV 1,200 A 61 KA.STATION	104005	12101050	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343280	00006	45.000	EA	9940.00	215526	3001776455	00006	45.000	EA	9750.00	THB	สต.089/2563	 	2020-11-23	B	5200110507	2021-07-12	45.000	EA	438750.00	THB	2700001605	2021-07-22	THB	438750.00	438750.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-04-005-0002	D.SW.,1 POLE 22 KV 1,200 A 61 KA.STATION	104005	12101050	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343280	00008	75.000	EA	9940.00	215526	3001776455	00008	75.000	EA	9750.00	THB	สต.089/2563	 	2020-11-23	B	5200110507	2021-07-12	75.000	EA	731250.00	THB	2700001605	2021-07-22	THB	731250.00	731250.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-04-005-0002	D.SW.,1 POLE 22 KV 1,200 A 61 KA.STATION	104005	12101050	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343280	00010	18.000	EA	9940.00	215526	3001776455	00010	18.000	EA	9750.00	THB	สต.089/2563	 	2020-11-23	B	5200110517	2021-07-12	18.000	EA	175500.00	THB	2700001605	2021-07-22	THB	175500.00	175500.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-04-005-0002	D.SW.,1 POLE 22 KV 1,200 A 61 KA.STATION	104005	12101050	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343280	00012	45.000	EA	9940.00	215526	3001776455	00012	45.000	EA	9750.00	THB	สต.089/2563	 	2020-11-23	B	5200110517	2021-07-12	45.000	EA	438750.00	THB	2700001605	2021-07-22	THB	438750.00	438750.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-04-005-0002	D.SW.,1 POLE 22 KV 1,200 A 61 KA.STATION	104005	12101050	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343280	00014	75.000	EA	9940.00	215526	3001776455	00014	75.000	EA	9750.00	THB	สต.089/2563	 	2020-11-23	B	5200110517	2021-07-12	75.000	EA	731250.00	THB	2700001605	2021-07-22	THB	731250.00	731250.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-04-005-0102	D.SW.,1 POLE 33 KV. 1,200 A. STATION	104005	12101050	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343280	00020	36.000	EA	17210.00	215526	3001776455	00020	36.000	EA	16900.00	THB	สต.089/2563	 	2020-11-23	B	5200110507	2021-07-12	36.000	EA	608400.00	THB	2700001605	2021-07-22	THB	608400.00	608400.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00001	12000.000	M	22.53	200174	3002089212	00001	12.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00004	24000.000	M	22.53	200174	3002089212	00004	24.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00007	132000.000	M	22.53	200174	3002089212	00007	132.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00010	9000.000	M	22.53	200174	3002089212	00010	9.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00012	21000.000	M	22.53	200174	3002089212	00012	21.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00013	42000.000	M	22.53	200174	3002089212	00013	42.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00014	225000.000	M	22.53	200174	3002089212	00014	225.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00015	12000.000	M	22.53	200174	3002089212	00015	12.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00016	18000.000	M	22.53	200174	3002089212	00016	18.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00017	42000.000	M	22.53	200174	3002089212	00017	42.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00018	225000.000	M	22.53	200174	3002089212	00018	225.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-001-0009	COND.,AL,BARE 400 SQ.MM.TIS.85	102001	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343743	00019	15000.000	M	22.53	200174	3002089212	00019	15.000	KM	22040.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00002	54000.000	M	6.39	202106	3002089226	00002	54000.000	M	6.13	THB	 	 	 	A	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00004	126000.000	M	6.39	202106	3002089226	00004	126000.000	M	6.13	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00006	222000.000	M	6.39	202106	3002089226	00006	222000.000	M	6.13	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00007	90000.000	M	6.39	202106	3002089226	00007	90000.000	M	6.13	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00008	72000.000	M	6.39	202106	3002089226	00008	72000.000	M	6.13	THB	 	 	 	A	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00009	177000.000	M	6.39	202106	3002089226	00009	177000.000	M	6.13	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00010	312000.000	M	6.39	202106	3002089226	00010	312000.000	M	6.13	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00011	129000.000	M	6.39	202106	3002089226	00011	129000.000	M	6.13	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00012	15000.000	M	6.39	202106	3002089226	00012	15000.000	M	6.13	THB	 	 	 	A	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00014	36000.000	M	6.39	202106	3002089226	00014	36000.000	M	6.13	THB	 	 	 	A	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00016	63000.000	M	6.39	202106	3002089226	00016	63000.000	M	6.13	THB	 	 	 	A	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-002-0002	COND.,ACSR 50/8 SQ.MM.TIS.86	102002	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343744	00018	27000.000	M	6.39	202106	3002089226	00018	27000.000	M	6.13	THB	 	 	 	A	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-005-0000	CABLE,AERIAL,AL 22 KV. 1X50 SQ.MM.	102005	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343747	00003	27000.000	M	66.20	242348	3001701528	00003	27.000	KM	61070.00	THB	จต.012/2563	 	2020-06-19	B	5200122788	2020-08-31	27.000	KM	1648890.00	THB	2500765562	2020-09-03	THB	1648890.00	1648890.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-005-0000	CABLE,AERIAL,AL 22 KV. 1X50 SQ.MM.	102005	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343747	00007	66000.000	M	66.20	242348	3001701528	00007	66.000	KM	61070.00	THB	จต.012/2563	 	2020-06-19	B	5200122788	2020-08-31	66.000	KM	4030620.00	THB	2500765562	2020-09-03	THB	4030620.00	4030620.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-005-0000	CABLE,AERIAL,AL 22 KV. 1X50 SQ.MM.	102005	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343747	00011	108000.000	M	66.20	242348	3001701528	00011	108.000	KM	61070.00	THB	จต.012/2563	 	2020-06-19	B	5200122788	2020-08-31	108.000	KM	6595560.00	THB	2500765562	2020-09-03	THB	6595560.00	6595560.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-005-0000	CABLE,AERIAL,AL 22 KV. 1X50 SQ.MM.	102005	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343747	00014	51000.000	M	66.20	242348	3001701528	00014	51.000	KM	61070.00	THB	จต.012/2563	 	2020-06-19	B	5200131979	2020-09-17	51.000	KM	3114570.00	THB	2700002751	2020-09-24	THB	3114570.00	3114570.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-005-0000	CABLE,AERIAL,AL 22 KV. 1X50 SQ.MM.	102005	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343747	00017	114000.000	M	66.20	242348	3001701528	00017	114.000	KM	61070.00	THB	จต.012/2563	 	2020-06-19	B	5200131979	2020-09-17	114.000	KM	6961980.00	THB	2700002751	2020-09-24	THB	6961980.00	6961980.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-005-0000	CABLE,AERIAL,AL 22 KV. 1X50 SQ.MM.	102005	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343747	00020	186000.000	M	66.20	242348	3001701528	00020	186.000	KM	61070.00	THB	จต.012/2563	 	2020-06-19	B	5200131979	2020-09-17	186.000	KM	11359020.00	THB	2700002751	2020-09-24	THB	11359020.00	11359020.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-005-0000	CABLE,AERIAL,AL 22 KV. 1X50 SQ.MM.	102005	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343747	00022	51000.000	M	66.20	242348	3001701528	00022	51.000	KM	61070.00	THB	จต.012/2563	 	2020-06-19	B	5200151782	2020-10-26	51.000	KM	3114570.00	THB	2700003113	2020-11-02	THB	3114570.00	3114570.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
2022	10	Y-63-Z-07-MA	 	 	 	1	1-02-005-0000	CABLE,AERIAL,AL 22 KV. 1X50 SQ.MM.	102005	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101343747	00025	114000.000	M	66.20	242348	3001701528	00025	114.000	KM	61070.00	THB	จต.012/2563	 	2020-06-19	B	5200151782	2020-10-26	114.000	KM	6961980.00	THB	2700003113	2020-11-02	THB	6961980.00	6961980.00	0.00	0.00	0.00	0.00	0.00	Y-63	 	 	2022-10-11	HOBDEXX03
